A,B,C,D,E,F
2.499336958,87.68449402,2957.232,0.305144668,4.169566155,87.83287048
2.497914314,90.8502655,2957.384,0.295421004,4.278017998,87.91661072
2.489431858,91.47592163,2957.536,0.28443715,4.37687254,88.77240753
2.48818922,94.11645508,2957.688,0.289469957,4.187790394,88.88222504
2.495784998,95.8668747,2957.84,0.293302178,3.919929028,88.65688324
2.508236885,93.36699677,2957.992,0.3028422,3.82207489,89.06477356
2.521135092,99.65497589,2958.144,0.305190474,3.77700901,89.34990692
2.523865223,103.2230911,2958.296,0.297435939,3.723851204,89.33479309
2.5206213,103.3692398,2958.448,0.296572477,3.5973351,88.68032837
2.51807642,98.61924744,2958.6,0.295725048,3.508054256,87.93656921
2.516092777,92.46982575,2958.752,0.288428932,3.512066841,87.64711762
2.512685061,96.01869965,2958.904,0.2812123,3.501656294,87.9968338
2.507689238,100.6830063,2959.056,0.279320151,3.595071793,88.00617218
2.506118059,108.5301437,2959.208,0.296661615,3.881357431,87.69164276
2.509899139,105.7054138,2959.36,0.311622649,4.23828125,88.27846527
2.511894703,102.1725693,2959.512,0.319195151,4.246370316,88.75727844
2.516252995,93.6042099,2959.664,0.316689968,4.025094509,88.81525421
2.52956748,94.54234314,2959.816,0.306010336,3.95736289,88.81479645
2.534871817,96.58119965,2959.968,0.295729101,4.017957211,88.31562805
2.526482582,92.62119293,2960.12,0.296513975,3.949332237,89.0692215
2.506285191,90.87036896,2960.272,0.299029619,3.857499123,89.64345551
2.501015902,87.66928864,2960.424,0.291718721,3.860318422,90.21472931
2.510000944,92.49095917,2960.576,0.283933997,3.865948677,89.40625
2.516560793,96.42958069,2960.728,0.285662204,3.847250462,88.14826202
2.52550292,106.8242798,2960.88,0.308511972,3.784043074,87.28903198
2.529425621,109.5549545,2961.032,0.323941559,3.621738672,87.16329956
2.534386158,109.0778351,2961.184,0.33400169,3.596012592,87.52024078
2.529276609,101.3107376,2961.336,0.347620845,3.674273729,87.98362732
2.527979612,97.83222961,2961.488,0.354171604,3.837711096,88.3453598
2.52670002,99.06080627,2961.64,0.35222283,3.785424948,88.07860565
2.526677609,98.94593811,2961.792,0.339153737,3.55936408,88.31647492
2.524777651,99.66619873,2961.944,0.326247394,3.339061499,88.55434418
2.535209894,96.79929352,2962.096,0.319222689,3.322953224,88.34604645
2.53706789,94.24855042,2962.248,0.323588103,3.580498934,87.29695129
2.525985479,93.75171661,2962.4,0.319497317,3.998100042,87.22748566
2.503273249,96.42886353,2962.552,0.315313488,4.299007893,87.89792633
2.51364255,97.86713409,2962.704,0.315299988,4.169785976,88.6431427
2.52848506,98.61920166,2962.856,0.341595143,3.905690432,88.90339661
2.531173945,95.46933746,2963.008,0.352591127,3.497112751,88.61416626
2.528636217,95.86894989,2963.16,0.338992178,3.365098238,88.83580017
2.540210009,92.55434418,2963.312,0.332011104,3.528360605,88.36000824
2.549332857,95.62898254,2963.464,0.332488984,3.821561575,88.19530487
2.538041353,95.93234253,2963.616,0.335829914,4.253845215,88.66288757
2.495685816,98.07496643,2963.768,0.323001891,4.546833038,88.42489624
2.474552393,96.48253632,2963.92,0.307029694,5.057812214,88.18712616
2.492934704,95.40579987,2964.072,0.308056504,4.768990994,87.85473633
2.524984598,95.49609375,2964.224,0.304999977,4.180350304,87.13129425
2.541754007,100.1512833,2964.376,0.304706693,3.499969244,86.3979187
2.54855752,101.6963806,2964.528,0.284098208,3.436913967,86.49554443
2.553217888,103.6707687,2964.68,0.27676937,3.556247234,86.51628876
2.540944338,104.1092987,2964.832,0.281865507,3.698386431,87.65114594
2.502451897,102.6314468,2964.984,0.302938014,3.998657465,88.31795502
2.498795748,100.1227722,2965.136,0.323132187,4.380830765,87.71495819
2.489392281,93.64850617,2965.288,0.336636782,4.594067097,87.6415329
2.514293194,89.16719055,2965.44,0.342321754,4.171289444,87.79296875
2.519953728,94.25449371,2965.592,0.333053052,3.569882631,86.86784363
2.531232834,99.45424652,2965.744,0.316374928,3.468640089,86.03497315
2.541667938,103.448204,2965.896,0.303190053,3.356818199,85.22852325
2.533118725,106.9665527,2966.048,0.299027264,3.20363307,84.74331665
2.535023689,99.71057892,2966.2,0.301230013,3.089803219,85.03968811
2.548532724,103.2082977,2966.352,0.295619369,3.124149561,85.18654633
2.555536032,94.15581513,2966.504,0.287492514,3.305779696,85.37387848
2.557759762,99.74753571,2966.656,0.285140127,3.253525257,85.7116394
2.550138474,97.2470398,2966.808,0.283983618,3.204230547,86.56424713
2.542863607,100.9173584,2966.96,0.280213088,3.181898356,86.95922852
2.533946276,99.58612061,2967.112,0.273382187,3.09468317,86.48329926
2.532009602,102.3560257,2967.264,0.275638402,3.081970453,86.17471314
2.540211439,100.7411957,2967.416,0.286586314,3.109358311,86.2875061
2.54810667,95.72226715,2967.568,0.302542061,3.291784286,85.60353088
2.554162026,91.78502655,2967.72,0.306544781,3.329197168,86.21652222
2.548182964,97.77347565,2967.872,0.297386557,3.428361416,86.77948761
2.53757,102.4997864,2968.024,0.297393024,3.422880173,87.07283783
2.526504755,104.4570541,2968.176,0.309116125,3.335675001,87.30706024
2.528903008,102.9969788,2968.328,0.319651634,3.154571533,87.92444611
2.531625748,101.7502518,2968.48,0.316227347,3.102153063,87.55645752
2.537163496,105.695221,2968.632,0.313826591,3.275528431,87.70611572
2.532549858,103.1842728,2968.784,0.319561988,3.636878729,87.81138611
2.528971195,106.8621292,2968.936,0.317459703,3.906551123,87.57159424
2.520025969,102.4582138,2969.088,0.311708093,3.835019112,87.73124695
2.518899918,97.40512848,2969.24,0.310294837,3.607953548,87.60901642
2.526901007,97.19715881,2969.392,0.302462876,3.487856388,87.93350983
2.541154385,96.48265839,2969.544,0.290613353,3.413058519,87.38325501
2.549210548,99.54580689,2969.696,0.286825776,3.4129529,86.61452484
2.556371689,98.58454132,2969.848,0.301220805,3.292553902,86.70831299
2.554433584,100.0036087,2970,0.311564744,3.148020744,86.08058167
2.552353859,98.67977142,2970.152,0.297032744,3.085506201,85.91384888
2.545878649,97.19538879,2970.304,0.278009743,3.187516689,85.5557251
2.541544199,95.38667297,2970.456,0.276518554,3.387811661,85.06542206
2.538769245,90.94243622,2970.608,0.270694256,3.420661449,84.49720764
2.538399935,92.71015167,2970.76,0.273465097,3.296960592,83.94786835
2.538997412,93.87176514,2970.912,0.263687939,3.326583862,83.30190277
2.540204763,97.98358154,2971.064,0.263854623,3.347375631,83.90189362
2.534299135,98.4227066,2971.216,0.261827469,3.437583208,85.23817444
2.53429842,97.26583862,2971.368,0.278639585,3.485092878,86.01017761
2.534499884,103.5943604,2971.52,0.300847739,3.619805336,87.11293793
2.532314539,104.654892,2971.672,0.313141853,3.829516888,87.58885956
2.525873661,105.6712112,2971.824,0.303333551,3.892948628,88.06469727
2.513267994,106.1879196,2971.976,0.300265551,3.944806337,88.44287872
2.507837772,102.4011078,2972.128,0.30634144,4.093696594,88.09539795
2.500145435,105.5671921,2972.28,0.324945658,4.213133812,87.90512848
2.495972872,101.881691,2972.432,0.326020956,4.061254025,86.96813965
2.505615473,104.2327805,2972.584,0.323110938,3.75237751,86.21076202
2.516919375,101.7539368,2972.736,0.31241262,3.70584774,85.95298767
2.532746315,101.4721527,2972.888,0.305529952,3.878976345,85.79216766
2.541673422,101.3585663,2973.04,0.308007717,3.95645237,85.16973877
2.553571463,99.88941193,2973.192,0.312865973,3.786560059,85.40751648
2.563379526,97.99131012,2973.344,0.312502503,3.481287241,85.69712067
2.566151381,95.35058594,2973.496,0.30031243,3.266750813,86.44277954
2.563255072,99.55023193,2973.648,0.285968155,3.251611233,86.36449432
2.5577631,101.5907364,2973.8,0.28055051,3.3026402,85.10734558
2.554039002,102.962944,2973.952,0.283581406,3.385386705,84.62138367
2.552841425,99.35949707,2974.104,0.280190527,3.335777521,83.99510193
2.551665545,101.9560776,2974.256,0.281328231,3.442683458,83.25659943
2.551954508,104.3605042,2974.408,0.282692283,3.66111064,83.46971893
2.546414137,106.329361,2974.56,0.296640426,4.075603008,83.38674927
2.491512537,100.4506149,2974.712,0.307071835,4.312485218,83.74882507
2.434700966,101.6943741,2974.864,0.314003587,4.497737885,86.13143158
2.418566465,99.42222595,2975.016,0.306098282,4.382317066,86.59262848
2.455940962,103.2368088,2975.168,0.291502625,4.244265556,86.85889435
2.486009121,99.51333618,2975.32,0.276448071,4.45266819,87.41811371
2.470819712,97.57841492,2975.472,0.269304752,5.343025684,85.55256653
2.466341972,94.44969177,2975.624,0.274753898,6.251383781,86.75858307
2.433681011,90.9210434,2975.776,0.283077896,6.394598961,87.49698639
2.428373575,90.36442566,2975.928,0.290592998,5.929853439,86.77798462
2.42368865,91.44013214,2976.08,0.302994758,5.624939442,85.94859314
2.475572586,96.27231598,2976.232,0.311860085,5.343259811,85.58525848
2.500588417,98.44567871,2976.384,0.317466706,5.327634811,84.74796295
2.499799967,97.79029846,2976.536,0.306460291,5.69815445,86.66642761
2.47218442,93.87483215,2976.688,0.29398793,5.785786152,85.30673218
2.432707787,93.34465027,2976.84,0.287895501,5.567166328,86.98365021
2.433264971,94.31007385,2976.992,0.289267004,4.912738323,84.72249603
2.445094109,96.3782196,2977.144,0.287045866,4.466610432,86.58998108
2.474487066,93.28672791,2977.296,0.289341927,4.184216976,87.06726837
2.483700037,91.39842987,2977.448,0.298496276,4.048397541,87.63080597
2.483700037,95.88562012,2977.6,0.316039205,4.037238121,87.70243073
2.481276989,102.8401489,2977.752,0.330772221,3.985111952,89.42597199
2.481424809,102.7369309,2977.904,0.345400006,4.068391323,88.51541901
2.48559475,96.48111725,2978.056,0.350667626,4.085723877,91.19699097
2.488891602,96.30175018,2978.208,0.345498145,3.97951436,90.61581421
2.486268997,98.26716614,2978.36,0.325732052,3.766396046,88.00948334
2.488751173,99.11070252,2978.512,0.305942714,3.74068594,88.15059662
2.496744156,95.29472351,2978.664,0.308450967,3.749983788,89.76983643
2.506827354,97.55844879,2978.816,0.315916359,3.697027445,88.96645355
2.505090952,95.94100189,2978.968,0.321196079,3.689236403,88.72605896
2.494884014,96.46442413,2979.12,0.313075692,3.898381472,88.96089935
2.482785225,91.87365723,2979.272,0.303815305,4.225221157,89.43398285
2.484214306,95.82310486,2979.424,0.297079951,4.467060566,91.17565155
2.4968431,94.50919342,2979.576,0.288382113,4.589307308,89.14175415
2.502630234,92.34989166,2979.728,0.287320375,4.756718159,88.26406097
2.504177094,87.89407349,2979.88,0.293752879,4.75347662,87.08260346
2.501817465,88.84501648,2980.032,0.304825813,4.448232651,86.45510864
2.500669479,97.3862381,2980.184,0.31761384,4.005018711,87.96530151
2.499733925,102.2637711,2980.336,0.321738005,3.682679892,86.62088776
2.504729271,101.7543488,2980.488,0.318226248,3.724335432,89.11270905
2.514734983,97.20594025,2980.64,0.303584993,3.990755081,88.05201721
2.513352633,93.19875336,2980.792,0.308865279,4.483978272,89.38503265
2.503083229,96.00911713,2980.944,0.320826054,4.882398129,90.81280518
2.49801445,98.70057678,2981.096,0.344637156,5.221697807,89.5014267
2.50050211,93.89862061,2981.248,0.389702201,5.275635719,90.12208557
2.49279213,89.86273956,2981.4,0.417252213,5.152731895,88.88606262
2.484822273,90.08638001,2981.552,0.464801103,5.009819984,88.18458557
2.48223424,92.01937866,2981.704,0.459493011,4.854366779,87.56501007
2.493880272,92.45960999,2981.856,0.449220479,4.92736578,86.18292236
2.495237351,89.12908936,2982.008,0.43548581,4.955717087,86.19522095
2.482054472,85.15148926,2982.16,0.430930227,5.197293758,88.34442139
2.464562178,85.04437256,2982.312,0.427811772,5.246795178,90.27153778
2.460455418,86.35975647,2982.464,0.389248014,5.384277344,92.61707306
2.45990777,87.64492798,2982.616,0.371401697,5.562815666,92.33554077
2.469961405,85.81435394,2982.768,0.355949789,5.628712654,91.1960144
2.47673893,86.49843597,2982.92,0.365139663,5.370516777,91.33015442
2.495189667,87.28141022,2983.072,0.386629015,5.027457714,89.15031433
2.512306452,87.64518738,2983.224,0.394316435,4.897589684,90.27819824
2.506347656,86.26281738,2983.376,0.399402022,5.10218668,87.20493317
2.496510983,86.10587311,2983.528,0.376765847,5.210119247,86.07840729
2.476028919,86.08860779,2983.68,0.39717862,5.317092896,88.70318604
2.473684788,88.52766419,2983.832,0.429147631,5.278347492,88.4651947
2.474861383,92.5951767,2983.984,0.440015018,4.990712643,87.91941834
2.485326767,96.48472595,2984.136,0.422522157,4.525099278,91.01371002
2.506207228,98.79252625,2984.288,0.411221832,4.217936993,89.41254425
2.520365953,99.19644165,2984.44,0.403120041,4.061221123,85.98887634
2.522866488,95.81014252,2984.592,0.413009584,3.851000547,89.89582825
2.503727436,91.52257538,2984.744,0.412752956,3.841552734,89.96789551
2.483031511,87.79470062,2984.896,0.4276039,4.109352589,91.61712647
2.479207516,88.32764435,2985.048,0.437067419,4.572357178,95.42303467
2.496682644,91.44326782,2985.2,0.435751587,4.754952908,91.44732666
2.508347273,98.09723663,2985.352,0.411440939,4.608055115,92.00383759
2.483273745,100.2235031,2985.504,0.382387102,4.750175953,89.47033691
2.440816641,101.528801,2985.656,0.398805291,5.328633785,93.58822632
2.407543898,101.7227097,2985.808,0.417822301,5.85876751,93.37582398
2.4011271,104.4088059,2985.96,0.43506062,5.521476746,94.57952118
2.414700747,107.0966034,2986.112,0.419266403,4.480958462,92.6238327
2.442530155,107.2867355,2986.264,0.421001047,3.786117315,90.64673615
2.485598326,107.6414719,2986.416,0.431649476,3.609129906,89.56984711
2.517260075,106.746254,2986.568,0.429491282,3.549303055,89.02909851
2.535613537,103.9426498,2986.72,0.411535978,3.514419556,88.34817505
2.550849199,101.3817902,2986.872,0.38628009,3.52972126,87.22553253
2.556600094,102.8234329,2987.024,0.389458329,3.644775629,87.86893463
2.534294128,107.2167587,2987.176,0.402861208,3.862373591,90.03813171
2.447470903,110.2113571,2987.328,0.449895382,4.001679897,91.28157044
2.377900839,106.1928253,2987.48,0.466583997,4.056387425,93.91223908
2.29807806,101.5057907,2987.632,0.471176386,4.098617077,95.84407806
2.260357618,98.30188751,2987.784,0.45257315,4.425088406,96.91994476
2.234378338,99.33764648,2987.936,0.440838009,4.799889565,96.54297638
2.232272387,101.4509964,2988.088,0.429428816,5.021007061,94.57667542
2.251740694,99.78992462,2988.24,0.412653655,5.081925869,91.62606812
2.259692192,100.4210892,2988.392,0.408804596,5.282521248,92.09905243
2.286850214,97.92706299,2988.544,0.414952457,5.577340603,91.51277161
2.260043383,92.95232391,2988.696,0.434588224,5.813063622,90.16734314
2.222482204,85.89438629,2988.848,0.46444726,5.758366108,88.73951721
2.217513561,83.31900787,2989,0.472704977,5.283624649,95.32441711
2.271538734,86.26311493,2989.152,0.462664723,4.63902092,98.19709778
2.345417261,88.3924942,2989.304,0.446314991,4.092564583,101.0898895
2.370288134,86.67546082,2989.456,0.44187364,3.962523222,100.6495209
2.350287199,84.74634552,2989.608,0.439911366,4.197639942,88.93344879
2.307431459,82.28800964,2989.76,0.431836426,4.510122776,76.70417786
2.315813303,80.67173004,2989.912,0.418529421,4.592852593,77.57211304
2.365230084,80.64929962,2990.064,0.397307038,4.43340683,83.41403198
2.419125319,81.49862671,2990.216,0.378064454,4.355597019,84.28855896
2.407824278,82.96564484,2990.368,0.368200004,4.446694851,84.95199585
2.3269279,83.03572083,2990.52,0.368662864,4.673471451,86.84938049
2.246085882,81.71539307,2990.672,0.39086163,4.801829815,88.61386108
2.220945597,81.93482971,2990.824,0.442901433,4.757348061,86.70586395
2.251196623,85.42883301,2990.976,0.474111855,4.724537849,88.34796906
2.285278797,89.29568481,2991.128,0.459335238,4.79295063,90.30480957
2.309569359,92.15880585,2991.28,0.433069825,4.871808529,92.01569367
2.309572697,89.54286957,2991.432,0.422150821,4.782642841,90.83766174
2.315280438,85.50470734,2991.584,0.416550815,4.651206017,92.35973358
2.328099966,86.38667297,2991.736,0.392118007,4.64797163,90.60276032
2.36166954,89.68360901,2991.888,0.367790341,4.63184309,86.8739624
2.404109001,94.64291382,2992.04,0.353484094,4.525979519,88.0821228
2.431971312,96.41908264,2992.192,0.360033274,4.438467979,84.5273056
2.446539164,95.08825684,2992.344,0.390859246,4.47087431,84.32870483
2.451647997,92.84922791,2992.496,0.413510621,4.588733196,87.31142426
2.462936163,91.41487122,2992.648,0.412364155,4.657240868,87.21592712
2.458145857,96.51622009,2992.8,0.390240312,4.68896389,87.20064545
2.448636532,99.98335266,2992.952,0.362000942,4.699200153,87.83076477
2.450555801,96.6013031,2993.104,0.342838377,4.699200153,86.93798065
2.468236208,90.53752136,2993.256,0.341533631,4.699200153,86.4745636
2.457518578,88.81912231,2993.408,0.351085365,4.699200153,86.18759918
2.429228306,92.12892151,2993.56,0.364981949,4.699200153,87.7978363
2.425479412,95.87025452,2993.712,0.367323309,5.224291802,88.10845184
2.455545902,96.81469727,2993.864,0.37907958,6.049966812,88.95620728
2.475684404,93.048172,2994.016,0.398765355,,89.75157929
2.470829248,91.17789459,2994.168,0.40109241,,89.56832886
2.47086215,92.98272705,2994.32,0.39118287,,89.96056366
2.47206831,97.78581238,2994.472,0.38863337,,88.70194244
2.496110201,99.931633,2994.624,0.399295658,,87.94635773
2.508456469,97.05137634,2994.776,0.40584147,,87.9695282
2.501459122,96.11380005,2994.928,0.418233991,,87.66691589
2.48742938,97.88817596,2995.08,0.43303138,,88.38368988
2.46771884,97.79777527,2995.232,0.439039499,,88.79292297
2.418191195,98.07995606,2995.384,0.429903567,,88.2445221
2.372288466,96.57639313,2995.536,0.41057694,,90.13353729
2.348831177,98.81172943,2995.688,0.400199264,,89.23607636
2.339799881,102.8337479,2995.84,0.386282504,,90.22369385
2.333254576,100.5764923,2995.992,0.381433368,,89.56503296
2.351847887,97.17916107,2996.144,0.384938866,,88.29815674
2.405964136,93.26324463,2996.296,0.382196695,,88.76956177
2.438985348,93.63230896,2996.448,0.385850668,,87.03025818
2.439084053,94.16863251,2996.6,0.371902496,,84.85843658
2.373092175,95.49043274,2996.752,0.372202933,,83.99015045
2.289235592,96.78396606,2996.904,0.372852683,,84.40986633
2.269556522,96.68244934,2997.056,0.373295784,,85.5954361
2.324525118,92.80367279,2997.208,0.372122288,,86.95341492
2.395595074,90.35268402,2997.36,0.366821915,,89.58117676
2.419532299,89.71650696,2997.512,0.383889467,,90.2485199
2.405884743,88.98438263,2997.664,0.392537475,,89.96470642
2.385443687,88.08373261,2997.816,0.398388445,,87.59673309
2.403123856,85.8662262,2997.968,0.402640164,,87.16585541
2.431099653,82.13078308,2998.12,0.395609617,,85.47715759
2.468503237,81.88370514,2998.272,0.383120269,,83.64498901
2.476391792,86.7232666,2998.424,0.365113944,,83.55198669
2.455109835,91.85224152,2998.576,0.351042599,,84.34055328
2.456006289,91.00334168,2998.728,0.338207245,,85.29321289
2.404580355,87.27761078,2998.88,0.327939779,,86.08998871
2.343922138,84.67558289,2999.032,0.333837271,,84.63899994
2.24215579,82.38598633,2999.184,0.36601451,,87.31725311
2.215793371,81.53135681,2999.336,0.384590358,,89.38891602
2.229129553,81.20456696,2999.488,0.398656845,,92.59348297
2.331962585,81.55123901,2999.64,0.400984794,,95.48126221
2.430672646,78.9243927,2999.792,0.392768443,,93.45129395
2.480361939,76.77687836,2999.944,0.383358747,,93.36688232
2.468419552,75.42444611,3000.096,0.365180343,,93.30834198
2.432833433,77.31434631,3000.248,0.350948781,,91.88051605
2.398519993,77.61955261,3000.4,0.349823594,,86.87857819
2.376879454,76.79083252,3000.552,0.36177814,,85.23092651
2.303779602,78.649086,3000.704,0.408319056,,80.0996933
2.207339287,80.00530243,3000.856,0.445567131,,79.5050354
2.063185692,81.00097656,3001.008,0.476271957,,88.36034393
2.022189856,79.39468384,3001.16,0.460020542,,93.7070694
2.019342899,80.99919128,3001.312,0.443578243,,92.29994965
2.058840036,84.19467163,3001.464,0.438616723,,89.19212341
2.116974115,86.13641357,3001.616,0.441318274,,95.49272156
2.17239666,88.92021942,3001.768,0.439306796,,92.96334076
2.185759783,91.88642883,3001.92,0.433364481,,87.723526
2.201875448,92.06099701,3002.072,0.446131468,,87.38975525
2.252158642,87.08357239,3002.224,0.442998201,,87.43501282
2.369719029,84.43484497,3002.376,0.41578266,,88.09528351
2.365701914,84.85453796,3002.528,0.388214678,,87.08437347
2.339273691,94.06791687,3002.68,0.375419647,,86.93858337
2.32132268,98.88508606,3002.832,0.402876318,,89.0617981
2.354334593,100.9267654,3002.984,0.403054267,,90.01718903
2.337691069,97.57662964,3003.136,0.416618973,,89.00959015
2.281163693,92.06990814,3003.288,0.406451136,,85.68408203
2.213243485,92.13718414,3003.44,0.419264883,,84.61330414
2.187200308,92.31879425,3003.592,0.398948282,,85.06994629
2.198662758,92.50966644,3003.744,0.391402483,,84.96628571
2.213486195,93.81290436,3003.896,0.402033985,,86.97110748
2.216572762,93.2061615,3004.048,0.4067972,,87.14583588
2.27319026,99.01354218,3004.2,0.391713411,,87.70257568
2.379214764,99.92939758,3004.352,0.359280884,,89.36115265
2.497726202,98.4662323,3004.504,0.338111401,,89.01839447
2.557662487,95.18045807,3004.656,0.315204978,,86.64528656
2.554208517,92.42131805,3004.808,0.294274122,,84.62310791
2.581751347,93.79962921,3004.96,0.297299922,,83.93242645
2.555281401,94.57715607,3005.112,0.302109331,,84.547966
2.578656673,96.06654358,3005.264,0.309483171,,85.26751709
2.549898863,95.29963684,3005.416,0.315511435,,85.46675873
2.538758516,96.79998779,3005.568,0.329180509,,85.36858368
2.476068497,99.63625336,3005.72,0.345040202,,86.41629791
2.463871479,98.40420532,3005.872,0.365088612,,88.16396332
2.480238676,99.29691315,3006.024,0.377628774,,89.60554504
2.526246786,97.23191071,3006.176,0.382024288,,90.14334869
2.542881012,99.34264374,3006.328,0.361893863,,90.16617584
2.545078993,100.0636368,3006.48,0.334261477,,89.65079498
2.532729864,104.2807999,3006.632,0.335215867,,89.0863266
2.532131195,111.616394,3006.784,0.349785864,,88.83306885
2.538335323,113.7722626,3006.936,0.378155112,,88.9741745
2.546129227,118.8314438,3007.088,0.375780612,,89.60945892
2.532248259,115.6413193,3007.24,0.374872118,,90.08757019
2.51386714,112.3061371,3007.392,0.35272181,,91.23583984
2.507382155,103.4727936,3007.544,0.357762247,,91.53903961
2.512690783,101.6448746,3007.696,0.362508476,,91.34624481
2.529551745,103.5289002,3007.848,0.389269888,,91.51441956
2.502402067,100.78125,3008,0.396459609,,90.170784
2.497370482,98.1396637,3008.152,0.397400439,,89.78196716
2.47309351,93.09057617,3008.304,0.381704271,,90.28371429
2.475008965,94.02526856,3008.456,0.387804002,,88.99115753
2.478950501,97.20404053,3008.608,0.390532911,,88.70006561
2.496444941,101.2838821,3008.76,0.376631945,,89.66930389
2.527768135,103.5356979,3008.912,0.342911154,,89.5752182
2.52718854,103.2094727,3009.064,0.332082421,,88.56867981
2.546681166,100.7023621,3009.216,0.331032455,,87.48400116
2.517548323,102.3461762,3009.368,0.316588014,,85.03681183
2.451919794,100.132164,3009.52,0.315393686,,88.17960358
2.372000456,99.6346283,3009.672,0.30579254,,92.34301758
2.300248146,95.82498169,3009.824,0.301494211,,90.40817261
2.259366036,94.28433228,3009.976,0.302983284,,89.11769867
2.212680101,91.13983154,3010.128,0.328973442,,85.09526825
2.26691103,86.13262177,3010.28,0.357467622,,84.1215744
2.310499907,84.44953156,3010.432,0.398982108,,84.99302673
2.302361488,86.08411408,3010.584,0.411336482,,84.43973541
2.255596399,93.15724182,3010.736,0.43482843,,85.28927612
2.241718054,96.86320496,3010.888,0.427288503,,87.18156433
2.340404034,95.80500031,3011.04,0.439124018,,90.57839203
2.399114609,88.82578278,3011.192,0.40301469,,89.97835541
2.424400091,89.12995148,3011.344,0.383607775,,86.68186951
2.42563796,93.47250366,3011.496,0.393518269,,86.98014832
2.419641733,100.67659,3011.648,0.439933181,,87.27940369
2.456355572,102.9611435,3011.8,0.439535856,,87.24781036
2.491056204,104.8679657,3011.952,0.413874835,,87.86643219
2.523081303,109.3428726,3012.104,0.357615799,,88.45927429
2.529998779,111.5263443,3012.256,0.339648694,,87.92961121
2.415410757,109.2475052,3012.408,0.315290362,,87.63545227
2.26452446,105.3993607,3012.56,0.325286835,,86.18215179
2.188810825,100.9647217,3012.712,0.362032771,,86.58258057
2.158699751,99.92815399,3012.864,0.391547352,,88.47213745
2.163081646,97.21024323,3013.016,0.403503656,,88.48029327
2.175440788,96.3997345,3013.168,0.392389774,,89.84179688
2.215266943,95.64259338,3013.32,0.379806846,,90.96468353
2.228345633,95.53279114,3013.472,0.399849743,,90.2612915
2.306423426,97.36034393,3013.624,0.417269528,,89.66459656
2.366124392,98.63815308,3013.776,0.414405882,,89.20870972
2.482667923,98.23635864,3013.928,0.401850045,,89.81317139
2.355678082,97.96471405,3014.08,0.369653434,,90.02357483
2.202531815,96.59230804,3014.232,0.371271551,,89.80734253
2.133086681,95.67385864,3014.384,0.381851792,,90.79440308
2.156150818,89.84706116,3014.536,0.387763679,,90.9153595
2.193844318,88.07949066,3014.688,0.394257039,,90.0067215
2.219187021,90.7106781,3014.84,0.362559527,,89.37973023
2.24721694,97.89498138,3014.992,0.351131976,,87.36976624
2.302134037,101.1093445,3015.144,0.359106362,,86.86096954
2.361851692,99.88983917,3015.296,0.386366159,,88.81498718
2.423999071,95.52085877,3015.448,0.378774405,,88.79475403
2.359556437,97.28717804,3015.6,0.332756579,,89.00408173
2.336266041,98.95282745,3015.752,0.311465204,,86.80605316
2.301490307,96.76880646,3015.904,0.294302225,,85.11615753
2.386065245,94.128479,3016.056,0.306788743,,84.54567719
2.428115845,87.08807373,3016.208,0.342625499,,87.79992676
2.431202889,88.08401489,3016.36,0.380363047,,91.10959625
2.397274017,85.92913055,3016.512,0.384750307,,89.70742798
2.379683018,87.82678986,3016.664,0.356008858,,89.04161835
2.362239361,90.90491486,3016.816,0.351296663,,87.92749023
2.378454447,90.98697662,3016.968,0.370214969,,86.83751679
2.403771639,84.4235611,3017.12,0.371917367,,85.21652222
2.429998398,80.74313355,3017.272,0.367866308,,85.66972351
2.43521452,78.86605835,3017.424,0.354232013,,86.18912506
2.429972172,89.61238098,3017.576,0.388962925,,87.08724976
2.43541503,90.88156891,3017.728,0.414729416,,87.32234955
2.433759213,96.44645691,3017.88,0.417540819,,88.08911133
2.436747789,98.1949234,3018.032,0.416914493,,89.26838684
2.418991566,99.85804749,3018.184,0.377240211,,89.16147614
2.44410634,97.60546112,3018.336,0.372986406,,86.81380463
2.411674023,93.54341888,3018.488,0.372760087,,85.11040497
2.458125353,95.04754639,3018.64,0.377559036,,83.13703919
2.425793648,99.00185394,3018.792,0.364911258,,80.00893402
2.349524498,103.8329773,3018.944,0.334908754,,81.87006378
2.183331728,104.6214294,3019.096,0.331826299,,83.50547028
2.171354771,101.2897644,3019.248,0.368943065,,85.40159607
2.255665541,99.95292664,3019.4,0.411658883,,87.06473541
2.371675015,96.87580109,3019.552,0.448112905,,85.16471863
2.4158144,96.92367554,3019.704,0.441050261,,83.7195282
2.398361206,95.61997986,3019.856,0.407899499,,82.92511749
2.392261982,94.88387299,3020.008,0.363260955,,82.93208313
2.316268206,96.87145996,3020.16,0.354536176,,82.49217224
2.255904675,95.25012207,3020.312,0.371098727,,81.77110291
2.28697753,92.57305908,3020.464,0.40267542,,81.88270569
2.312342644,88.27670288,3020.616,0.390178651,,82.44620514
2.326084375,86.70069885,3020.768,0.376614898,,82.45842743
2.304929972,82.85398102,3020.92,0.405882061,,83.14855194
2.327759743,82.6893158,3021.072,0.441380918,,86.4167099
2.376177549,84.96110535,3021.224,0.460088819,,89.25430298
2.390340567,86.22615051,3021.376,0.479626089,,91.08797455
2.404007673,87.22866821,3021.528,0.439874679,,93.00712585
2.39668417,84.99205017,3021.68,0.460871607,,90.32380676
2.404086113,92.1711731,3021.832,0.430568725,,90.62360382
